sig_num_sap,sig_nom_bapteme,sig_capacite_totale,sig_cote_sol,sig_proprietaire,sig_gestionnaire,sig_annee_pose,indice_position,cellule_subnet,code_fonction,commentaire,centre_exploit,commune,adresse,precloca,coord_x,coord_y,gps_lat,gps_long,diponibilite,derctrl,proctrl,decompte,diamtre_trap,entreprise,entreprise_autre,implantation,acces,largeur,longueur,hauteur,alim_elec,mm_lien,stationnement,zf_nom,zone_delestage,ident,objectid,revetement,valide,nature,diam_nom,materiau,calorifuge
S00206401-B01,002064-B01,120,177.5,1014,1014,1900,1,,H,,,63058,,,751954.07901784,640565.64942175,50.56676431,5.80791524,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={5c7d041b-8561-4df6-a7c5-150281ff00a1},,8,,BAT-786,786,X,,,,,
S00206601-B01,,30,236.7,1014,1014,1900,1,,H,,,63058,,,752310.69060676,640408.23033104,50.56528403,5.81292744,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={5c62e9e5-6f73-4ef9-9014-2a4d41380760},,8,,BAT-787,787,X,,,,,
S00224201-B01,002242-B01,600,320,1014,1014,1900,5,,JH,,,63079,,,756263.75739698,640612.78075208,50.56637703,5.86874191,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={9d8ce45c-b0c9-4c62-985a-87558dce7eba},,8,,BAT-788,788,X,2023-11-22T00:00:00,,,,
S00171805-B01,001718-B06,,,1014,1014,1900,2,,J,,,92094,,,684642.27188411,625517.59828522,50.4393915,4.85634644,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={13e5151d-304e-4d2d-8ebe-bb64df5f873f},,3,,BAT-789,789,X,2023-05-09T00:00:00,,,,
S00174201-B01,S00174201-B01,,,1014,1014,1900,1,,,,,64034,,,697946.61312057,652994.11224825,50.68548477,5.04717528,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={9789d72f-b258-4178-8924-e4d198117b56},,5,,BAT-790,790,X,,,,,
S00287602-B01,002876-B02,,,1014,1014,1900,1,,B,,,25048,,,684472.83416957,659203.41369676,50.74227618,4.85712753,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={cb217589-37a5-4d1b-9fb3-3f12ea41463b},,5,,BAT-791,791,X,,,,,
S00287501-B01,002875-B01,,,1014,1014,1900,1,,c,,,25037,,,669670.05885677,661615.25237441,50.76466596,4.64751676,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={337c843e-f656-4944-9849-74cd1ca598a1},,5,,BAT-792,792,X,,,,,
S00109601-B01,S00109601-B01,300,67,1014,1014,1900,1,,R,,,57094,,,597712.76695092,642716.53825642,50.59280759,3.63020002,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={9cda51cf-d2be-470f-9b5e-bc578d1a134c},,17,,BAT-796,796,X,,,,,
S00162901-B02,001629-B02,,,1014,1014,1900,4,,O,,,52011,,,656574.90273455,620318.44541807,50.39354242,4.46063082,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={6cf972f4-8d8e-44d6-a3ff-f7ecd262a994},,12,,BAT-797,797,X,,,,,
S00162901-B03,001629-B03,,,1014,1014,1900,4,,N,,,52011,,,656636.96061238,620258.94050469,50.3932916,4.46128303,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={40fbd229-b681-4f82-bdfe-7e450601605e},,12,,BAT-798,798,X,,,,,
002832-B02,002832-B02,,,1014,1014,1900,4,,,,,52011,,,654944.57770496,617164.70095355,50.36533254,4.4380596,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={9544cb74-deaa-413f-892f-fa27e43a464a},,13,,BAT-799,799,X,,,,,
S00108801-B01,S00108801-B01,200,89.27,1014,1014,1900,1,,LH,,,53046,,,618942.89284773,643758.20384132,50.60370024,3.92992234,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={49a740e7-8781-4f2c-8fdf-2ae9c4e15300},,16,,BAT-800,800,X,,,,,
S00105401-B01,S00105401-B01,50,,1014,1014,1900,1,,H,,,51014,,,610579.77275683,641632.90856052,50.58413334,3.81197172,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={aadc8726-acb9-46b9-8398-a6720068325a},,16,,BAT-801,801,X,,,,,
S00115101-B01,S00115101-B01,225,194.14,1014,1014,1900,1,,JR,,,56001,,,640909.28165721,621114.61460343,50.4008204,4.24077847,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={6ecd4930-3424-41a0-9fc1-587e123ee47d},,15,,BAT-802,802,X,,,,,
S00121901-B03,S00121901-B03,500,127.34,1014,1014,1900,1,,JH,,,56022,,,635742.64329512,611353.79546699,50.31305823,4.16829476,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={12a06360-7a9b-49b3-8999-5e3c3f2b5c2a},,14,,BAT-803,803,X,,,,,
S00167605-B01,001676-B03,,,1014,1014,1900,1,,,,,93018,,,674720.94456592,589608.51427149,50.11711911,4.71423039,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={bda69287-6b51-4b1f-a7a8-2974111340e2},,4,,BAT-804,804,X,,,,,
S00265901-B02,002659-B02,2000,,1014,1014,1900,1,,H,,,81015,,,753185.71969325,532502.69455135,49.59514545,5.79579912,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={ab896788-fe07-436b-99c7-4661643c30f4},,7,,BAT-805,805,X,,,,,
S00118201-B02,S00118201-B02,1400,,1014,1014,1900,4,,H,,,55086,,,639188.74329692,631193.5986032,50.49114627,4.21628987,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={53f0598f-7ddb-479c-9b04-2016ee3e1d5f},,15,,BAT-806,806,X,,,,,
S00119601-B01,001196-B01,,,1014,1014,1900,4,,J,,,25044,,,642264.1699966,648402.51705784,50.64621589,4.25929542,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={4722a51e-2501-42d3-9b5e-0f5845061a0e},,15,,BAT-807,807,X,,,,,
S00263702-B02,002637-B05,40,,1014,1014,1900,1,,JH,,,,,,750031.35676029,542763.68121963,49.68797843,5.75478737,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={06a01b92-acae-4b29-8968-3385a8a7cd92},,7,,BAT-808,808,X,,,,,
S00261101-B01,002611-B01,400,,1014,1014,1900,1,,H,,,85011,,,711605.29450377,545118.82102875,49.71443576,5.22268954,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={fc22e5be-13ec-4a38-9b38-f90fe8ac7a9f},,1,,BAT-809,809,X,,,,,
S00277801-B01,S00277801-B01,100,,1014,1014,1900,1,,H,,,84010,,,701968.39771681,557870.04352101,49.82992957,5.09080991,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={71dfc28f-de2a-4da2-871c-bce66a574c48},,1,,BAT-811,811,X,,,,,
S00243002-B01,002430-B02,135,,1014,1014,1900,1,,H,,,82036,,,731909.2436023,566947.46755065,49.90808637,5.50896101,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={bd269b0d-aebe-4807-b053-4a57479eecbe},,2,,BAT-813,813,X,2023-03-28T00:00:00,,,,
S00165001-B01,001650-B01,,,1014,1014,1900,4,,V,,,91013,,,691786.19115233,588512.95654077,50.10629597,4.95276593,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={d8f241ad-03df-4fdd-990d-6e7aa635d8bd},,1,,BAT-814,814,X,,,,,
S00164901-B01,001649-B01,,,1014,1014,1900,4,,A,,,91013,,,691895.39725,587652.61785,50.09855338,4.95418151,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={d81c966d-a5a0-4e3f-bb63-0e1c04edc31f},,1,,BAT-815,815,X,,,,,
S00168704-B01,001687-B06,4000,,1014,1014,1900,1,,JH,,,92094,,,687930.1319008,629328.87553561,50.47345419,4.90291852,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={62b583b8-5e29-4285-b7b6-09ad7f74db4b},,3,,BAT-816,816,X,,,,,
S00168405-B01,001684-B05,500,123,1014,1014,1900,1,,H,,,92094,,,680735.26333618,626244.54535894,50.44618071,4.80137183,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={b5e825c2-b1b3-440b-8869-8909fb4fa926},,3,,BAT-817,817,X,,,,,
S00190902-B02,S00190902-B02,2500,,1014,1014,1900,5,,H,,,62051,,,739046.19043458,654639.46371778,50.69531359,5.62895941,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={6b6062ce-d895-4117-932a-f652a95af4a2},,9,8,BAT-818,818,X,2024-02-06T00:00:00,,,,
S00192201-B01,S00192201-B01,1500,285,1014,1014,1900,1,,JH,,,62027,,,749108.73224719,651466.52773533,50.66514522,5.7707279,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={bbd4d772-dc7a-444e-8865-57171e45fe9b},,8,,BAT-819,819,X,2025-03-25T00:00:00,,,,
S00214001-B01,002140-B01,78,,1014,1014,1900,5,,,,,62100,,,745667.12726476,638441.34258024,50.54874407,5.71868233,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={09b9c8f8-fcda-40e6-8d3a-15873cfce6c0},,6,,BAT-820,820,X,,,,,
S00154401-B01,S00154401-B01,40,,1014,1014,1900,2,,,,,93010,,,652890.81006067,601796.54337946,50.22717234,4.40907756,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={e6fe82a0-6e0d-4deb-a4fe-5c6289de8938},,13,,BAT-821,821,X,,,,,
S00137801-B01,,500,,1014,1014,1900,1,,H,,,52011,,,658104.65173525,619065.88829978,50.38236983,4.48252004,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={935bd218-ab06-4ccf-9030-addd5c7e827d},,12,,BAT-822,822,X,2020-10-26T00:00:00,,,,
S00133501-B01,S00133501-B01,5000,,1014,1014,1900,1,,JH,,,52011,,,654658.84254517,617605.9677982,50.36920251,4.43361475,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={19f350a4-7183-4f59-89f3-57853981b627},,13,,BAT-823,823,X,,,,,
S00251701-B01,,150,,1014,1014,1900,4,,H,,,83031,,,739641.46215,597948.9714,50.18570495,5.62387615,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={f8e56094-6fbc-41a7-9cef-07925a9d9b51},,2,,BAT-824,824,X,,,,,
S00251601-B01,S00251601-B01,98,,1014,1014,1900,2,,H,,,83031,,,739006.16034956,597609.63095728,50.18275449,5.61493278,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={aefde5a7-20ec-4067-ae93-bbe252a1832e},,2,,BAT-825,825,X,2024-04-09T00:00:00,,,,
S00251301-B01,S00251301-B01,93,,1014,1014,1900,1,,H,,,83031,,,737767.26180199,597753.86396468,50.1842808,5.59766226,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={7f855e25-ccde-4574-a107-496032914674},,2,,BAT-826,826,X,,,,,
S00251201-B01,S00251201-B01,300,,1014,1014,1900,4,,H,,,83031,,,737499.81091747,598323.83685724,50.18941706,5.5940326,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={9f6bdf22-16f8-4acc-ab50-4bb02f9c59a1},,2,,BAT-827,827,X,,,,,
S00249201-B01,002492-B01,40,382,1014,1014,1900,4,,,,,83044,,,735454.959,599693.17395,50.20208092,5.56560631,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={598c94f1-a436-473d-a260-6601cc4d11e1},,2,,BAT-828,828,X,,,,,
S00249001-B01,S00249001-B01,100,,1014,1014,1900,1,,H,,,83044,,,734368.38031818,600228.7130672,50.20704298,5.55055074,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={3af26e4b-34f0-4028-8239-5569f0787989},,6,,BAT-829,829,X,,,,,
S00248301-B01,S00248301-B01,100,,1014,1014,1900,4,,JH,,,83044,,,735681.39493188,603674.69590775,50.23786957,5.569744,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={8091a626-267f-4110-833c-bd5d54015e8f},,6,,BAT-830,830,X,,,,,
S00248801-B01,S00248801-B01,300,,1014,1014,1900,1,,H,,,83044,,,733775.08832439,605023.92155494,50.25019534,5.54328109,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={243969d5-b415-4b7a-8808-d2f37d2559ed},,6,,BAT-831,831,X,,,,,
S00247701-B01,002477-B01,50,,1014,1014,1900,1,,H,,,83013,,,733562.92324292,607003.26076245,50.26803835,5.54077741,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={1e7e574b-27e9-4f46-a04f-67b13d1c1035},,6,,BAT-832,832,X,,,,,
S00247601-B01,,100,,1014,1014,1900,1,,H,,,83013,,,732120.90669682,608381.39263824,50.280624,5.52083176,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={f4a4c9b8-2b12-42c4-8591-09abc49eac91},,6,,BAT-833,833,X,,,,,
S00244201-B01,002442-B01,50,,1014,1014,1900,4,,H,,,83012,,,732800.73876604,612148.23293265,50.31441748,5.5312167,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={9329fa09-7d6f-43e5-b2da-925957191b99},,6,,BAT-834,834,X,,,,,
S00231001-B02,002310-B02,1000,197.8,1014,1014,1900,1,,R,,,61068,,,713199.79025353,641202.46831797,50.57799643,5.26101693,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={5850f40e-253c-47fb-b4e7-c0ef2d62f165},,5,,BAT-835,835,X,2024-09-05T00:00:00,,,,
S00239801-B01,S00239801-B01,750,135,1014,1014,1900,1,,H,,,61003,,,716998.08421627,638473.21094285,50.55308625,5.31407286,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={1ba1da7e-44a1-4585-a54c-aafd22775a20},,8,,BAT-836,836,X,2023-08-02T00:00:00,,,,
S00166801-B10,001668-B09,,,1014,1014,1900,1,,C,,,92094,,,685313.43049377,626536.72730709,50.44855568,4.86593127,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={81a49eff-41a8-4d7e-a629-2b41b4b043cb},,3,,BAT-837,837,X,,,,,
S00166801-B03,,,,1014,1014,1900,1,,C,,,92094,,,685153.59579541,626549.45054386,50.44870502,4.86361507,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={b02cef67-9baf-41b6-ac85-623602337f82},,3,,BAT-838,838,X,,,,,
S00170301-B01,001703-B01,,,1014,1014,1900,1,,K,,,92094,,,680204.09819295,629286.28522855,50.47358063,4.7941418,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={04b0c36b-45ed-47e9-b4bb-8d3e4771c83e},,3,,BAT-839,839,X,2023-06-14T00:00:00,,,,
S00166701-B04,001667-B03,,,1014,1014,1900,2,,,,,92094,,,678981.09783176,628310.51763809,50.46487601,4.77684009,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={22fce81c-203f-4e9f-8aee-1d5ff7231ea7},,3,,BAT-840,840,X,2023-05-24T00:00:00,,,,
S00166701-B05,001667-B04,,,1014,1014,1900,2,,,,,92094,,,678980.95857001,628319.27786166,50.4649546,4.77683542,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={b56ff65d-24d2-4ed7-9567-825eb4b59650},,3,,BAT-841,841,X,,,,,
S00244701-B01,002447-B01,50,,1014,1014,1900,4,,H,,,83012,,,732547.96165265,612828.12117271,50.32056269,5.5278508,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={22ba9a61-2d7b-4d4d-b4f3-756454b6f56b},,6,,BAT-842,842,X,,,,,
S00247501-B01,002475-B01,50,,1014,1014,1900,1,,H,,,83013,,,735879.96690202,613677.30921162,50.3276921,5.57479943,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={64741106-3408-4f87-bf32-3895a5cd2d15},,6,,BAT-843,843,X,,,,,
S00247401-B01,002474-B01,50,,1014,1014,1900,4,,H,,,83013,,,737065.97693607,613093.20332898,50.32218898,5.59133041,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={e6bf265c-d43b-4537-8233-25118ff77f19},,6,,BAT-844,844,X,,,,,
S00247301-B01,002473-B01,25,,1014,1014,1900,1,,H,,,83013,,,739737.28743105,612836.99226501,50.31954835,5.62876436,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={2eb497fe-0c2a-453e-bf39-25a2dd4a59d4},,6,,BAT-845,845,X,,,,,
S00244301-B01,,1700,,1014,1014,1900,1,,H,,,83012,,,731257.63374549,613759.6397839,50.32898859,5.50982827,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={73208ae8-1b7d-4e4f-93e0-f3ef8091d937},,6,,BAT-846,846,X,2022-05-31T00:00:00,,,,
S00245801-B01,002458-B01,100,216,1014,1014,1900,1,,H,,,83012,,,730525.71696595,615043.35783534,50.34074419,5.49989969,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={5e7a7117-a293-41c5-97eb-e820b80e60cb},,6,,BAT-847,847,X,2023-01-12T00:00:00,,,,
S00244401-B01,002444-B01,200,,1014,1014,1900,1,,H,,,83012,,,728137.8425668,615774.15098889,50.34761267,5.46650316,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={970071c8-e365-4b37-b71b-3772406f5c7d},,6,,BAT-848,848,X,2023-03-08T00:00:00,,,,
S00243901-B01,002439-B01,20,,1014,1014,1900,4,,JH,,,83012,,,731075.38347068,616766.31990009,50.35607325,5.50801064,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={3c52feb3-473e-4b17-a27e-5a76884f7faa},,6,,BAT-849,849,X,,,,,
S00245501-B01,002455-B01,20,,1014,1014,1900,4,,H,,,83012,,,733431.9343447,614882.29838073,50.33886974,5.54070505,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={56fee496-7a41-4fa4-8e6c-6a864d089b78},,6,,BAT-850,850,X,,,,,
S00166701-B01,,,,1014,1014,1900,1,,JH,,,92094,,,678967.60157985,628291.64302648,50.46470187,4.77653125,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={6be46fe6-ff39-47ea-8d4f-fc50649910b7},,3,,BAT-851,851,X,2023-05-25T00:00:00,,,,
S00166701-B03,001667-B02,,,1014,1014,1900,4,,PQ,,,92094,,,678979.45425515,628296.10595115,50.4647675,4.77681254,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={c5e8ed58-efe6-4914-83fb-010cf162c10a},,3,,BAT-852,852,X,,,,,
S00168402-B01,001684-B02,,,1014,1014,1900,1,,,,,92094,,,684979.37026014,627474.37998993,50.45697491,4.86129045,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={52b2de98-001b-4223-8382-3d90c72b231f},,3,,BAT-853,853,X,2024-07-12T00:00:00,,,,
S00170401-B01,001704-B01,60,128.8500061,1014,1014,1900,1,,H,,,92094,,,680406.05118316,627401.26685063,50.45657179,4.79689939,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={781347e5-1e91-43bb-85ba-dace457e20be},,3,,BAT-854,854,X,,,,,
S00171602-B01,001716-B02,,,1014,1014,1900,1,,J,,,92094,,,684008.45745909,630857.88799034,50.4875209,4.84790338,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={161206c2-9229-4b73-96b7-9ed488146065},,3,,BAT-855,855,X,,,,,
S00190701-B01,S00190701-B01,300,,1014,1014,1900,1,,R,,,61028,,,700654.13976593,637875.90326608,50.5493842,5.08337131,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={bee960f4-2bfa-41aa-889e-0c54a6a0789c},,5,,BAT-856,856,X,2024-02-20T00:00:00,,,,
S00169301-B01,,35,,1014,1014,1900,1,,H,,,92094,,,688571.8268,628959.80405,50.47010642,4.91201521,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={628c9a0b-b16b-45ce-b770-9c10a64d3f9d},,3,,BAT-857,857,X,,,,,
S00190801-B01,S00190801-B01,500,218.89,1014,1014,1900,1,,JH,,,61028,,,702872.89783096,634333.25884491,50.51733612,5.11417043,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={2c179a2a-4d7b-417b-a78c-42727374aa88},,5,,BAT-858,858,X,,,,,
S00248401-B01,,34,,1014,1014,1900,1,,,,,83044,,,729217.0326087,600909.9665056,50.21386929,5.47854961,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={f02bfb72-0e39-471d-b61f-7513fdaeb513},,2,,BAT-859,859,X,,,,,
S00174101-B01,S00174101-B01,,,1014,1014,1900,1,,,,,64034,,,699616.40997509,645431.88519842,50.61736729,5.06979338,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={412efd78-4c98-48c0-bb17-eaca89081e47},,5,,BAT-860,860,X,,,,,
S00174101-B02,S00174101-B02,,,1014,1014,1900,1,,,,,64034,,,699587.49126685,645502.23515699,50.61804133,5.06943033,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={7431d350-7e69-43d4-a831-e1569bb0ac07},,5,,BAT-861,861,X,,,,,
S00168408-B01,,100,,1014,1014,1900,1,,JH,,,92094,,,680685.71867795,624920.97066618,50.43426337,4.80056713,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={3a052592-05e2-4d45-b7eb-42da836f67ef},,3,,BAT-862,862,X,,,,,
S00172201-B01,001722-B01,100,,1014,1014,1900,2,,H,,,92094,,,688573.83761801,623349.62199596,50.41965712,4.91130569,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={968da01b-8328-43e5-889b-1658cfae613c},,3,,BAT-864,864,X,,,,,
S00240101-B01,,6000,,1014,1014,1900,1,,H,,,83031,,,738424.02909538,592095.71736352,50.1334339,5.60510898,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={2f2b150e-80f2-4919-a8cc-f206223e9a22},,2,,BAT-865,865,X,,,,,
S00240101-B01,,6000,,1014,1014,1900,1,,H,,,83031,,,738424.23166015,592068.49343357,50.13294533,5.60510471,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={5e4c5236-a2ec-4f69-89cd-6e328ae6a04a},,2,,BAT-866,866,X,,,,,
S00190902-B01,S00190902-B01,,,1014,1014,1900,1,,J,,,62051,,,738958.34713113,654633.00305011,50.69542668,5.62777745,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={e9872fc5-b481-4fb5-a168-d82ed550ff94},,9,8,BAT-867,867,X,2024-02-06T00:00:00,,,,
002401-B01,,3000,,1014,1014,1900,1,,H,,,83031,,,738478.03754262,592112.49792996,50.13331952,5.60620052,O,,,,,,,,O,,,,,https://sig.digiteaux.be/portal/apps/dashboards/b98bc7d8b2594569b3a9db2c86433503#p1={6ea6f64d-1980-4926-af44-ca181b6358df},,2,,BAT-868,868,X,,,,,
