objectid,type,code_eunis,travauxbiodivdebut,travauxbiodivfin,ident,ventesdebois,commune,num_sap,nom_sap,num_sap_anc,fiabilite,statut,observation,proprietaire,gestionnaire,natura2000code,natura2000nom,nom_agent_n2000,tel_agent_n2000,canton_dnf,triage_dnf,tel_canton_dnf,agent_dnf,tel_agent_dnf,gps_lat,gps_long,symbo,gestiondiff,complet,travauxbiodiversite,regime_forestier,tonte,fauchage_cla,fauchage_tar,haie,surface_etan,debrousaillement,plandeau,desherbage,demoussage,clotureconf1,cloturenconf1,portailconf,clotureconf2,clotureconf3,portailnconf,cloturenconf2,cloturenconf3,plantation,fosseterre,fossebeton,caniveau,avaloir,panneaupv,refplan,debroussaillement_tar,plandeautechnique,degagementcloture,deneigement,salage,mm_lien
21011,IND,,,,TER-1942,,Lens,S00108501,MONTIGNIES-LEZ-LENS SURP,001085-T01,5,non-regul,Créé en fonction de l objet EP_SITE,,,,,,,MON,JURBISE,,,,,,IND_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={721E1B51-D6E8-4821-9178-CC24E06FC744}
21012,IND,,,,TER-1943,,Silly,S00110601,GRATY,001106-T01,5,non-regul,Créé en fonction de l objet EP_SITE,,,,,,,NIV,ENGHIEN,,,,,,IND_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={76037715-F302-4058-B342-676C983DF7C2}
21013,IND,,,,TER-1944,,Leuze-en-Hainaut,S00109601,LEUZE CE,001096-T01,5,non-regul,Créé en fonction de l objet EP_SITE,,,,,,,MON,BELOEIL,,,,,,IND_autre,,,,,,,,,,,,,157,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={8FA50A82-25A5-4E29-BC2B-E725F660EADA}
21014,IND,,,,TER-1945,,Péruwelz,S00110101,PERUWELZ,001101-T01,5,non-regul,Créé en fonction de l objet EP_SITE,,,,,,,MON,PERUWELZ,,,,,,IND_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={A2E768C9-677E-421E-BB12-DA20B0199C40}
21015,IND,,,,TER-1946,,Aiseau-Presles,001427-T01,FORGES T,001427-T01,5,non-regul,Créé en fonction de l objet EP_SITE,,,,,,,NIV,FLEURUS,,,,,,IND_autre,,,,,4000,,,,,10,,200,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={49A15AB4-E751-42A4-85B1-184F7E154DC2}
21016,IND,,,,TER-1947,,Walcourt,001585-T01,YVES-GOMEZÉE COMMUNALE T,,5,non-regul,Créé en fonction de l objet EP_SITE,,,,,,,PHI,THY-LE-CHÂTEAU,,,,,,IND_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={3FB3E8D1-3269-4EF8-BAC6-990AEF5CD065}
21017,IND,,,,TER-1948,,Ellezelles,001062-T01,ELLEZELLES  T,001062-T01,5,non-regul,Créé en fonction de l objet EP_SITE,,,,,,,MON,FRASNES LEZ ANVAING,,,,,,IND_autre,,,,,,,,,,3.8,,,25,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={183137F8-0A05-4C79-BD48-736AFFC79DE9}
21018,IND,,,,TER-1949,,Aywaille,S00181001,AYWAILLE ZEYS,001810-T01,5,non-regul,Créé en fonction de l objet EP_SITE,,,,,,,AYW,REMOUCHAMPS,,,,,,IND_autre,,,,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={1849A349-4CCB-42D0-B30E-E9F7F1A5519C}
21019,IND,,,,TER-1950,,Houffalize,S00241802,BURET T R40+SP,002418-T02,5,non-regul,Créé en fonction de l objet EP_SITE,,,,,,,VIE,HOUFFALIZE,,,,,,IND_autre,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={46D59BE5-6A06-48BB-A22B-908BC22F874E}
21020,IND,,,,TER-1951,,Ferrières,001891-T02,FERRIERES XHORIS T RT40,001891-T02,5,non-regul,Créé en fonction de l objet EP_SITE,,,,,,,AYW,HARZÉ,,,,,,IND_autre,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={608F8F9E-200A-46AE-9A2E-F1334BF2CB01}
21021,IND,,,,TER-1952,,Engis,S00185701,ENGIS SART,001857-T01,5,non-regul,Créé en fonction de l objet EP_SITE,,,,,,,LIE,SAINT LAMBERT,,,,,,IND_autre,,,,,,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={8E162D4C-40BB-4756-B5DC-5F4ACB75A646}
21022,PPR,,,,TER-1953,,Incourt,S00145201,OPPREBAIS CE,001452-T01,5,non-regul,Créé en fonction de l objet EP_SITE,,,,,,,NIV,CHAUMONT GISTOUX,,,,,,PPR_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={9CB71B81-6CD8-4A28-9997-56AAD4F1DEAB}
21023,IND,,,,TER-1954,,Walhain,001582-T02,WALHAIN CABANON T,001582-T02,5,non-regul,Créé en fonction de l objet EP_SITE,,,,,,,NIV,CHAUMONT GISTOUX,,,,,,IND_autre,,,,,,,,,,17.44,,,36,,,,,,,,,,,241,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={A818D34A-E607-4772-B07B-3237E6BE99AB}
21024,IND,,,,TER-1955,,Sombreffe,S00137501,CORROY-LE-CHÂTEAU,001375-T01,5,non-regul,Créé en fonction de l objet EP_SITE,,,,,,,NAM,SAMBREVILLE,,,,,,IND_autre,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={BE548CE5-2DF0-4D61-B7DE-880B734B1071}
21025,PPR,,,,TER-1956,,Quiévrain,S00123801,CE QUIEVRAIN,001238-T01,3,regul,Créé en fonction de l objet EP_SITE,1014,1014,,,,,MON,DOUR,,,,,,PPR_SWDE,,,,,,,,,,,,212,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={73AF5F6A-1DA4-4A0D-87AC-14B3B2B08E26}
21044,IND,,,,TER-1975,,Daverdisse,002530-T01,SCOTTON ANCIEN T P,002530-T01,4,non-regul,,1014,1014,BE34025,Haute-Wimbe,,,LIB,HAUT-FAYS,,,,,,IND_SWDE,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={89FEED96-8631-4DCE-BA5B-B5BB36580F16}
21037,IND,,,,TER-1968,,Nivelles,002784-T01,GRAND PEINE RES (HS) T,,4,,,1014,1014,,,,,NIV,GENAPPE,,,,,,IND_SWDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={481FE038-60CA-4106-8E0F-586CB8AEE0D8}
21038,IND,,,,TER-1969,,Dinant,001725-T02,HORDENNE LT T R8 ANCIEN,001725-T03,5,,,1014,1014,BE35021,Vallée de la Lesse en aval de Houyet,,,DIN,DINANT,,,,,,IND_SWDE,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={2BE9990B-7FCE-45A6-82A2-9E7CEFE5E7C2}
21039,PPR,,,,TER-1970,,Namur,S00170302,FLAWINNE LT R+SP BELLEVUE,,5,regul,,1014,1014,,,,,NAM,LA VECQUÉE,,,,,,PPR_SWDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={51574D50-582A-44DC-AF3F-E90E1A381289}
21040,IND,,,,TER-1971,,Aywaille,001788-T01,AYWAILLE T RT250,001788-T01,4,,,1014,1014,,,,,AYW,AYWAILLE,,,,,,IND_SWDE,,,,,,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={7618D10F-2DCA-475D-BE00-355AD14C98ED}
21041,IND,,,,TER-1972,,Aywaille,001805-T01,AYWAILLE RUE DE MARCHE PC T,,4,,,1014,1014,,,,,AYW,AYWAILLE,,,,,,IND_SWDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={83F91FF3-AFA2-4082-9BDF-88A737491169}
21042,IND,,,,TER-1973,,Aywaille,001809-T01,AYWAILLE SOUGNE PORALLEE PC T,,4,,,1014,1014,,,,,AYW,AYWAILLE,,,,,,IND_SWDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={2ADA4F97-7B7F-4F8D-8850-B8F6737B87EA}
21071,PPR,,,,TER-2006,,Aubange,S00266901,HALANZY,,4,non-regul,,1014,1014,,,,,ARL,AUBANGE,,,,,,PPR_SWDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={138A3F66-1D1C-417E-98A2-DCA72D01FECB}
21045,IND,,,,TER-1976,,Daverdisse,002526-T01,MINIRES T P1,002526-T01,4,non-regul,,1014,1014,,,,,LIB,PORCHERESSE,,,,,,IND_SWDE,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={23BF49C5-B0FD-4E96-BD42-124CD799CA80}
21046,IND,,,,TER-1977,,Paliseul,002617-T01,MAISSIN T H,,4,non-regul,,1014,1014,,,,,BOU,OUR,,,,,,IND_SWDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={CCC2BAB1-71F8-4425-8061-67424CD981FB}
21047,IND,,,,TER-1978,,Sainte-Ode,002564-B01,BOCKAISSART B H,,4,non-regul,,1014,1014,,,,,NAS,FREYR,,,,,,IND_SWDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={43552B19-0E1A-4790-99B5-712AEE74FFE0}
21048,IND,,,,TER-1979,,Léglise,S00294701,LEGLISE WITRY,,4,non-regul,,1014,1014,,,,,HAB,WITRY,,,,,,IND_SWDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={C50CB980-849C-4CEA-81EA-0FC440BD95A9}
21049,IND,,,,TER-1980,,Martelange,002427-T01,ROUTE D'HABAY T R,002427-T01,4,non-regul,,1014,1014,,,,,HAB,MARTELANGE,,,,,,IND_SWDE,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={37C358E6-DF53-4D18-ACD1-EE11F66711BD}
21056,IND,,,,TER-1988,,Bertrix,S00259101,AUBY T R,002591-T01,5,non-regul,,1014,1014,,,,,NEU,CUGNON,,,,,,IND_SWDE,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={F485951C-4D07-4150-BA4A-BB32B6CB7FFE}
21059,IND,,,,TER-1993,,Florenville,S00261001,LAMBERMONT,002610-T01,5,non-regul,,1014,1014,,,,,FLO,CHASSEPIERRE,,,,,,IND_SWDE,,,,,351,5,,,,2,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={802139EF-06A2-4C3C-A24B-7A6F8D90FA9C}
21064,PPR,,,,TER-1998,,Neufchâteau,002583-T01,VERLAINE T SP,,5,regul,,,,,,,,NEU,MOLINFAING,,,,,,PPR_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={5C520D8E-5B48-4E43-BC9A-CF22DC5770B1}
21065,IND,,,,TER-1999,,Léglise,S00294801,LEGLISE BOMBOIS EBLY,,4,non-regul,,1014,1014,,,,,HAB,WITTIMONT,,,,,,IND_SWDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={E34C7BB1-003B-489C-BD45-7C3BCFD4AAB9}
21066,IND,,,,TER-2000,,Bertrix,002591-T02,AUBY T LA FLÈCHE,002591-T02,4,non-regul,,1014,1014,,,,,NEU,JEHONVILLE,,,,,,IND_SWDE,,,,,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={26E701A7-8760-4595-BCEE-6B877FD65DC1}
21067,IND,,,,TER-2002,,Herbeumont,S00274201,TANTAN,002742-T01,4,non-regul,,1014,1014,,,,,NEU,SAINT MEDARD,,,,,,IND_SWDE,,,,,,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={ECF942E7-3293-4269-8FA5-71B3CE42F840}
21068,IND,,,,TER-2003,,Bertrix,002586-T01,ASSENOIS T LA FONTAINE D1,,4,non-regul,,1014,1014,,,,,NEU,JEHONVILLE,,,,,,IND_SWDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={8D703501-BE4C-4768-A344-97940E6BDA76}
21070,IND,,,,TER-2005,,Messancy,002660-T01,RIVIÈRE T SP,002660-T01,4,non-regul,,1014,1014,,,,,ARL,MESSANCY,,,,,,IND_SWDE,,,,,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={572F311B-D943-4DDD-970F-E08441DFC4D7}
21072,PPR,,,,TER-2007,,Aubange,S00266901,HALANZY,,4,non-regul,,1014,1014,BE34067,Forêts et marais bajociens de Baranzy à Athus,,,ARL,AUBANGE,,,,,,PPR_SWDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={803E36C0-6592-4173-BFB1-9404BFB0988F}
21073,PPR,,,,TER-2008,,Aubange,002667-T01,BATTINCOURT T R,002667-T01,4,non-regul,,1014,1014,BE34065,Bassin supérieur de la Vire et du Ton,,,ARL,AUBANGE,,,,,,PPR_SWDE,,,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={EC17B7E0-07F2-4879-B5E9-232D5D15BD1F}
21074,IND,,,,TER-2009,,Malmedy,002004-T01,MALMEDY G'DOUMONT T R35,,4,non-regul,,1014,1014,,,,,MAL,MALMÉDY (F),,,,,,IND_SWDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={8B0EFEC4-57CA-4E15-8C67-CCD4BC6BCFDB}
21077,IND,,,,TER-2012,,Bertrix,002596-T01,LA GIRGAINE T H,002596-T01,5,non-regul,,1014,1014,,,,,NEU,BERTRIX,,,,,,IND_SWDE,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={4A00CD4B-BE32-43A2-BD63-FE20C3BF2936}
21078,IND,,,,TER-2013,,Bertrix,002586-T02,ASSENOIS T SP,,5,non-regul,,1014,1014,,,,,NEU,JEHONVILLE,,,,,,IND_SWDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={2668AA1B-578D-41A2-BD38-7A31F2C682AC}
21079,IND,,,,TER-2014,,Bertrix,002587-T02,BLANCHE OREILLE T S1,,4,non-regul,,1014,1014,,,,,NEU,JEHONVILLE,,,,,,IND_SWDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={A1F528D5-5D1B-43F6-B345-7811A3B1BF38}
21087,PPR,,,,TER-2022,,Paliseul,002620-T02,OPONT T JUSTICE P1,002620-T02,5,regul,,,,,,,,BOU,OUR,,,,,,PPR_autre,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={34A5E0BE-1EFB-4930-8107-371B7D787388}
21088,PPR,,,,TER-2023,,Paliseul,S00261401,LES ASPÈCHES T H,002614-T01,5,regul,,,,,,,,BOU,PALISEUL,,,,,,PPR_autre,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={9E557830-1A38-4E1A-A7FA-0840C91EF68E}
21091,PPR,,,,TER-2026,,Paliseul,002629-T01,DEFOY T R200,002629-T01,5,regul,,,,,,,,BOU,CARLSBOURG,,,,,,PPR_autre,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={C5DAB8E7-052C-4A7B-B55D-967E849247F8}
21094,PPR,,,,TER-2029,,Bastogne,002570-T02,BERTOGNE CHAMPS T R,,5,regul,,,,,,,,LAR,BERTOGNE,,,,,,PPR_autre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={944E418B-A535-4CDD-B21D-B3E2AA50FB23}
21097,PPR,,,,TER-2032,,Sainte-Ode,002431-T02,MORHET T SOURCE BOUCHAILLE D,002431-T02,5,regul,,,,,,,,NAS,SAINTE-ODE,,,,,,PPR_autre,,,,,,,,,,31.99,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={153156FA-16A8-47B8-9A7A-4FA6348FB683}
21099,IND,,,,TER-2034,,Jalhay,S00194301,JALHAY HAUT NIVEZE,001943-T01,4,non-regul,,1014,1014,,,,,SPA,VIEILLES-FAGNES,,,,,,IND_SWDE,,,,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={6E99D250-02DB-4CD1-BD70-0B07AC508EA8}
21100,IND,,,,TER-2035,,Malmedy,002015-T01,MALMEDY MONT T D1,,4,non-regul,,1014,1014,BE33041,Fagnes de la Polleur et de Malmedy,,,MAL,BÉVERCÉ (F),,,,,,IND_SWDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={DDA6221D-0E7A-4DF0-A796-68E4234D0B8B}
21101,IND,,,,TER-2036,,Malmedy,002015-T02,MALMEDY MONT T D2,,4,non-regul,,1014,1014,BE33041,Fagnes de la Polleur et de Malmedy,,,MAL,BÉVERCÉ (F),,,,,,IND_SWDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={4F24A760-11E7-42C7-93A3-C12F737E2159}
21102,IND,,,,TER-2037,,Malmedy,S00202801,MALMEDY XHOFFRAIX,002028-T01,4,non-regul,,1014,1014,,,,,MAL,XHOFFRAIX (F),,,,,,IND_SWDE,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={8C506A98-B25D-4629-9A5E-EC66DD778787}
21104,IND,,,,TER-2039,,Malmedy,002848-T01,MALMEDY ERMITAGE D/R T,002848-T01,4,non-regul,,1014,1014,,,,,MAL,BÉVERCÉ (F),,,,,,IND_SWDE,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={9D317EA6-2CF1-40A7-AF6E-F861632372B6}
21105,IND,,,,TER-2041,,Malmedy,S00198901,MALMEDY AL GOFE,001989-T01,4,non-regul,,1014,1014,,,,,MAL,MALMÉDY (F),,,,,,IND_SWDE,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={7EC94803-C26B-44E8-9A42-A2354A6D311A}
21106,IND,,,,TER-2042,,Malmedy,002001-T01,MALMEDY FERME LIBERT T D/R70,002001-T01,4,non-regul,,1014,1014,,,,,MAL,BÉVERCÉ (F),,,,,,IND_SWDE,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={B54A9A88-D228-451B-9FA1-13D94451D6DA}
21107,IND,,,,TER-2043,,Malmedy,002007-T01,MALMEDY HEDOMONT T D1,,4,non-regul,,1014,1014,,,,,MAL,MALMÉDY (F),,,,,,IND_SWDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={6CCAC642-BB91-4561-BD13-C9EF579DA314}
21108,IND,,,,TER-2044,,Antoing,S00100601,ANTOING-CIM,,4,non-regul,,1014,1014,,,,,MON,TOURNAI SUD,,,,,,IND_SWDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={3A4BE9B0-4426-4D5E-897C-F78C61450C23}
21116,IND,,,,TER-2052,,Gembloux,S00147601,BOSSIERE G1 LES ISNES HT,001476-T01,4,non-regul,,1014,1014,,,,,NAM,ORNEAU-MEHAIGNE,,,,,,IND_SWDE,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={FAA856E6-B819-478A-A60F-244D0E3FD12C}
21117,IND,,,,TER-2053,,Gembloux,S00175301,GRAND LEEZ ACHAT VIVAQUA,,4,non-regul,,1014,1014,,,,,NAM,ORNEAU-MEHAIGNE,,,,,,IND_SWDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={8D1A0C1E-EECA-4F60-85B7-1FB8FAAEA799}
21120,IND,,,,TER-2056,,Profondeville,S00171104,ARBRE LT T R15+SP RIVIÈRE2,001711-T04,5,non-regul,,1014,1014,,,,,NAM,PROFONDEVILLE,,,,,,IND_SWDE,,,,,,2.15,,,,,,,12,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={E1069B74-29C1-4B1B-92E6-8B3173D427EA}
21132,IND,,,,TER-2070,,Verviers,S00224001,VERVIERS CUVE DES ROCHES,,4,non-regul,,1014,1014,,,,,VER,LA VESDRE,,,,,,IND_SWDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={CBFC92AE-A7EE-405F-8396-C06345AFB9FA}
21133,IND,,,,TER-2071,,Verviers,S00224101,VERVIERS FAYS,002241-T01,4,,,1014,1014,,,,,VER,LA VESDRE,,,,,,IND_SWDE,,,,,50,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={3CF89F4A-5831-4B01-99A2-D7A1F14088B7}
21135,IND,,,,TER-2073,,Bertrix,002588-T02,ACREMONT T FOND DE CORAY S1,,4,non-regul,CREER AVEC CAPAKEY,1014,1014,,,,,NEU,JEHONVILLE,,,,,,IND_SWDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={411E6366-8518-4645-ADD0-5494D694BDC2}
21140,IND,,,,TER-2078,,Grez-Doiceau,001449-T02,HEZE ANCIEN RV T,,4,non-regul,,1014,1014,,,,,NIV,CHAUMONT GISTOUX,,,,,,IND_SWDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={1F18FF3B-851B-4306-BA00-9EDF9D8F1CE3}
21141,IND,,,,TER-2079,,Bastogne,002572-T01,LONGCHAMPS T CE100,002572-T01,5,regul,,,,,,,,LAR,BERTOGNE,,,,,,IND_autre,,,,,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sig-acc.digiteaux.be/portal/apps/dashboards/4c3b6e1f2be14c70a76e7212ab3781b0#p1={4ECF4DBE-3DA0-4414-8249-77E1D4D38952}
